CaptureEventID,DateTime,SiteID,LocationX,LocationY,Species,AltitudeMoved,DistanceMoved,Tensed,DisasterPrediction
ASG0003f5a,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f54,40389.73,B04,695238,9729497,wildebeest,1,4,1,1
ASG0003f54,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f42,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ezq,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f0o,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ezw,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f20,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f1r,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f17,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f3t,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f19,40389.73,B04,695238,9729497,eland,1,4,1,1
ASG0003f3b,40389.73,B04,695238,9729497,eland,1,4,1,1
ASG0003ezd,40389.73,B04,695238,9729497,eland,1,4,1,1
ASG0003ezv,40389.73,B04,695238,9729497,eland,1,4,1,1
ASG0003ezh,40389.73,B04,695238,9729497,eland,1,4,1,1
ASG0003f4x,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003eyw,40389.73,B04,695238,9729497,wildebeest,1,4,1,1
ASG0003eyd,40389.73,B04,695238,9729497,wildebeest,1,4,1,1
ASG0003eyd,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f0c,40389.73,B04,695238,9729497,wildebeest,1,4,1,1
ASG0003f2d,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f2d,40389.73,B04,695238,9729497,wildebeest,1,4,1,1
ASG0003f3l,40389.73,B04,695238,9729497,wildebeest,1,4,1,1
ASG0003f3l,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f18,40389.73,B04,695238,9729497,wildebeest,1,4,1,1
ASG0003f18,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ezg,40389.73,B04,695238,9729497,wildebeest,1,4,1,1
ASG0003f3j,40389.73,B04,695238,9729497,wildebeest,1,4,1,1
ASG0003f29,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f0d,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f43,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f1x,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f1q,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f4s,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f00,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f63,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f5z,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f4e,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ey5,40389.73,B04,695238,9729497,guineaFowl,1,4,1,1
ASG0003f58,40389.73,B04,695238,9729497,wildebeest,1,4,1,1
ASG0003f0q,40389.73,B04,695238,9729497,baboon,1,4,1,1
ASG0003eyk,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003eym,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ez4,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003eyg,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f0y,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003eye,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003eyf,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f3m,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f1p,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f5d,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f31,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ezp,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f0x,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ezo,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f1y,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ez2,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003eyn,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ez7,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f16,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f11,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ezj,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f56,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f2o,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003eyt,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f3h,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ey9,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f15,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f4w,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f39,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ezu,40389.73,B04,695238,9729497,impala,1,4,1,1
ASG0003f3a,40389.73,B04,695238,9729497,guineaFowl,1,4,1,1
ASG0003f0t,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f02,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ezz,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f4k,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f5b,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f5c,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f60,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f57,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f4r,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f5k,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003eyj,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ezl,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f0v,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f4c,40389.73,B04,695238,9729497,reedbuck,1,4,1,1
ASG0003f5y,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f22,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ezx,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f4i,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f2n,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f5h,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f0l,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f5q,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f65,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f27,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f0f,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f62,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f4y,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f28,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ezy,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f5w,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f1j,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003eyz,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f2m,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f4g,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f4p,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f3k,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f2r,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f1o,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ez9,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f3r,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f45,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f5x,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f2y,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f33,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f0g,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f32,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f10,40389.73,B04,695238,9729497,dikDik,1,4,1,1
ASG0003f4u,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f4t,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f3n,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f49,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f26,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f4q,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f5p,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f3f,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f0i,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003ezb,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f30,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f2s,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f4d,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f44,40389.73,B04,695238,9729497,zebra,1,4,1,1
ASG0003f1m,40389.73,B04,695238,9729497,leopard,1,4,1,1
ASG0003f1i,40389.73,B04,695238,9729497,leopard,1,4,1,1
ASG0003fjn,40389.73,B05,694892,9727162,leopard,1,4,1,1
ASG0003fmg,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fmp,40389.73,B05,694892,9727162,leopard,1,4,1,1
ASG0003fkn,40389.73,B05,694892,9727162,leopard,1,4,1,1
ASG0003fmw,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fm5,40389.73,B05,694892,9727162,reedbuck,1,4,1,1
ASG0003fn5,40389.73,B05,694892,9727162,hyenaSpotted,1,4,1,1
ASG0003fk7,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fk0,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fm2,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fld,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fjm,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fk8,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fjy,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fkx,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fkx,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fka,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fjp,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fkk,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fk2,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fkl,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fkl,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fl4,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003flu,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003flt,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003flz,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fmx,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fn8,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fmm,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fl1,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fjx,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fkc,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fk1,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fmv,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fjr,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fn7,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fmi,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fkq,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fjw,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fki,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fko,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003flm,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fmq,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003flb,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fl0,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fm4,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fln,40389.73,B05,694892,9727162,dikDik,1,4,1,1
ASG0003flw,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fmz,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fmk,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fjv,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fmh,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fmo,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003flq,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fkw,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fkg,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fk3,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fn2,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fl5,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fml,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fl9,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fm6,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fkv,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003flj,40389.73,B05,694892,9727162,dikDik,1,4,1,1
ASG0003fll,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fl3,40389.73,B05,694892,9727162,dikDik,1,4,1,1
ASG0003fma,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fk5,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fmr,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fle,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fn1,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fms,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fn3,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fmt,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003flx,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fmf,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fn6,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fm7,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fls,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fmj,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fmn,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fmu,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003flf,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fm1,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fkz,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fl7,40389.73,B05,694892,9727162,hartebeest,1,4,1,1
ASG0003fkr,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fkh,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fkf,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fjq,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fku,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fl6,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003flv,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fkt,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fke,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fke,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fkm,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fjt,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fmb,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fn0,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003fm3,40389.73,B05,694892,9727162,hyenaSpotted,1,4,1,1
ASG0003fju,40389.73,B05,694892,9727162,zebra,1,4,1,1
ASG0003flr,40389.73,B05,694892,9727162,warthog,1,4,1,1
ASG0003flo,40389.73,B05,694892,9727162,warthog,1,4,1,1
ASG0003fme,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fk9,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fkd,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fn4,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003flh,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003flc,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fl2,40389.73,B05,694892,9727162,hyenaSpotted,1,4,1,1
ASG0003fm9,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003ffx,40389.73,B05,694892,9727162,leopard,1,4,1,1
ASG0003fhm,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fg7,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fhj,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fes,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fbn,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fj5,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fh1,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fhv,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fgh,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fcg,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fbo,40389.73,B05,694892,9727162,elephant,1,4,1,1
ASG0003fgw,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fcc,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fja,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fff,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fg3,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fgv,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fcz,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fix,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fj4,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fgr,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fbz,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fh6,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fiq,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003ff9,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fj9,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fbg,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fc1,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fec,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fii,40389.73,B05,694892,9727162,gazelleThomsons,1,4,1,1
ASG0003fgx,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003ff6,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fbl,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fci,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fd0,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fij,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fjh,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fce,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fi6,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fea,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fjg,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fhf,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003ffy,40389.73,B05,694892,9727162,gazelleThomsons,1,4,1,1
ASG0003fi7,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fj3,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fd9,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fie,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fde,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fh8,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fc6,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fj6,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fiu,40389.73,B05,694892,9727162,gazelleThomsons,1,4,1,1
ASG0003fgj,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fdf,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fjb,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003feo,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fel,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fft,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003ffj,40389.73,B05,694892,9727162,impala,1,4,1,1
ASG0003fsv,40389.73,B05,694892,9727162,leopard,1,4,1,1
ASG0003fng,40389.73,B05,694892,9727162,leopard,1,4,1,1
ASG0003fuw,40389.73,B05,694892,9727162,leopard,1,4,1,1
ASG0003fqr,40389.73,B05,694892,9727162,giraffe,1,4,1,1
ASG0003gcp,40389.73,B05,694892,9727162,giraffe,1,4,1,1
ASG0003g9i,40389.73,B05,694892,9727162,giraffe,1,4,1,1
ASG0003gay,40389.73,B05,694892,9727162,giraffe,1,4,1,1
ASG0003fxm,40389.73,B05,694892,9727162,giraffe,1,4,1,1
ASG0003fvc,40389.73,B05,694892,9727162,giraffe,1,4,1,1
ASG0003gcc,40389.73,B05,694892,9727162,giraffe,1,4,1,1
ASG0003gaz,40389.73,B05,694892,9727162,giraffe,1,4,1,1
ASG0003g6t,40389.73,B05,694892,9727162,giraffe,1,4,1,1
ASG0003gbv,40389.73,B05,694892,9727162,giraffe,1,4,1,1
ASG0003fsa,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003g70,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003g8p,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fwx,40389.73,B05,694892,9727162,gazelleGrants,1,4,1,1
ASG0003fud,40389.73,B05,694892,9727162,buffalo,1,4,1,1
ASG0003frd,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g2l,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fus,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fym,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g86,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g48,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g0s,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fyv,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g12,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fpx,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003ftg,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fo5,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g83,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fvj,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fpp,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fuk,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fve,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g1q,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fxx,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g1v,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fvs,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fvg,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fpa,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g2r,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003ftf,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003frk,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fyn,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fwo,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fyh,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fs5,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g07,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g9w,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fuo,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g5o,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g3x,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g8f,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g0e,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fxp,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fvl,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fww,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fu8,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fqe,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fo0,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fw5,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g2i,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fys,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fu1,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fv3,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g2a,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003foz,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003ga6,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fnj,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003fp9,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g3t,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g2b,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003g7t,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
ASG0003ft6,40389.73,B05,694892,9727162,wildebeest,1,4,1,1
